from,to,demand
38,2,650
38,3,610
38,4,70
38,5,505
38,6,395
38,7,315
38,8,745
38,9,580
38,10,550
38,11,110
38,12,375
38,13,590
38,14,115
38,15,330
38,16,470
38,17,525
38,18,475
38,19,580
38,20,670
38,21,185
38,22,360
38,23,580
38,24,225
38,25,395
38,26,690
38,27,15
38,28,670
38,29,190
38,30,450
38,31,430
38,32,785
38,33,185
38,34,145
38,35,620
38,36,65
38,37,735
38,39,300
38,40,500
38,41,555
38,42,630
38,43,510
38,44,555
38,45,645
38,46,305
38,47,40
38,48,85
38,49,435
38,50,680
38,51,430
38,52,730
38,53,75
38,54,695
38,55,690
38,56,710
38,57,60
38,58,275
38,59,185
38,60,680
38,61,110
38,62,710
38,63,155
38,64,680
38,65,170
38,66,540
38,67,175
38,68,55
38,69,345
38,70,245
38,71,470
38,72,200
38,73,595
38,74,180
38,75,5
38,76,5
38,77,745
38,78,35
38,79,430
38,80,155
38,81,135
38,82,560
38,83,535
38,84,630
38,85,420
38,86,640
38,87,465
38,88,415
38,89,315
38,90,465
38,91,395
38,92,450
38,93,685
38,94,555
38,95,40
38,96,725
38,97,205
38,98,445
38,99,495
38,100,660
38,101,440
38,102,25
38,103,675
38,104,770
38,105,665
38,106,325
38,107,405
38,108,525
38,109,560
38,110,625
38,111,705
38,112,185
38,113,645
38,114,605
38,115,790
38,116,90
38,117,575
38,118,535
38,119,145
38,120,285
38,121,315
38,122,470
38,123,160
38,124,140
38,125,735
38,126,285
38,127,55
39,1,190
39,2,660
39,3,275
39,4,470
39,5,300
39,6,380
39,7,195
39,8,625
39,9,395
39,10,350
39,11,630
39,12,715
39,13,115
39,14,300
39,15,735
39,16,475
39,17,615
39,18,715
39,19,520
39,20,50
39,21,175
39,22,720
39,23,500
39,24,670
39,25,200
39,26,95
39,27,155
39,28,170
39,29,700
39,30,200
39,31,275
39,32,460
39,33,535
39,34,160
39,35,770
39,36,315
39,37,505
39,38,300
39,40,160
39,41,405
39,42,315
39,43,725
39,44,195
39,45,190
39,46,15
39,47,365
39,48,560
39,49,565
39,50,370
39,51,80
39,52,520
39,53,505
39,54,120
39,55,165
39,56,535
39,57,265
39,58,225
39,59,330
39,60,685
39,61,245
39,62,610
39,63,440
39,64,625
39,65,630
39,66,760
39,67,95
39,68,695
39,69,680
39,70,240
39,71,190
39,72,385
39,73,155
39,74,735
39,75,255
39,76,90
39,77,355
39,78,435
39,79,40
39,80,445
39,81,475
39,82,225
39,83,335
39,84,400
39,85,495
39,86,675
39,87,720
39,88,390
39,89,205
39,90,125
39,91,500
39,92,690
39,93,715
39,94,130
39,95,480
39,96,670
39,97,650
39,98,640
39,99,705
39,100,325
39,101,675
39,102,505
39,103,170
39,104,305
39,105,570
39,106,25
39,107,230
39,108,500
39,109,85
39,110,300
39,111,405
39,112,260
39,113,720
39,114,565
39,115,100
39,116,800
39,117,760
39,118,630
39,119,500
39,120,765
39,121,90
39,122,705
39,123,615
39,124,550
39,125,580
39,126,485
39,127,110
40,1,275
40,2,695
40,3,185
40,4,35
40,5,745
40,6,120
40,7,100
40,8,260
40,9,450
40,10,20
40,11,535
40,12,220
40,13,340
40,14,15
40,15,520
40,16,505
40,17,730
40,18,365
40,19,545
40,20,445
40,21,65
40,22,730
40,23,300
40,24,425
40,25,700
40,26,350
40,27,560
40,28,720
40,29,590
40,30,215
40,31,135
40,32,585
40,33,680
40,34,125
40,35,310
40,36,190
40,37,415
40,38,500
40,39,160
40,41,455
40,42,280
40,43,545
40,44,275
40,45,265
40,46,175
40,47,300
40,48,355
40,49,375
40,50,215
40,51,715
40,52,45
40,53,360
40,54,720
40,55,730
40,56,130
40,57,470
40,58,360
40,59,780
40,60,625
40,61,765
40,62,190
40,63,55
40,64,185
40,65,630
40,66,775
40,67,180
40,68,710
40,69,760
40,70,150
40,71,500
40,72,695
40,73,250
40,74,140
40,75,580
40,76,470
40,77,370
40,78,365
40,79,95
40,80,5
40,81,725
40,82,130
40,83,680
40,84,385
40,85,255
40,86,105
40,87,540
40,88,735
40,89,275
40,90,165
40,91,460
40,92,435
40,93,305
40,94,70
40,95,340
40,96,515
40,97,105
40,98,550
40,99,670
40,100,685
40,101,485
40,102,645
40,103,585
40,104,565
40,105,755
40,106,155
40,107,725
40,108,740
40,109,580
40,110,300
40,111,565
40,112,150
40,113,755
40,114,185
40,115,485
40,116,25
40,117,625
40,118,240
40,119,285
40,120,125
40,121,360
40,122,680
40,123,725
40,124,340
40,125,220
40,126,565
40,127,545
41,1,775
41,2,275
41,3,570
41,4,85
41,5,720
41,6,85
41,7,170
41,8,490
41,9,605
41,10,330
41,11,585
41,12,100
41,13,175
41,14,415
41,15,310
41,16,485
41,17,385
41,18,560
41,19,590
41,20,480
41,21,435
41,22,770
41,23,240
41,24,10
41,25,430
41,26,230
41,27,785
41,28,370
41,29,260
41,30,455
41,31,490
41,32,705
41,33,590
41,34,790
41,35,340
41,36,760
41,37,430
41,38,555
41,39,405
41,40,455
41,42,625
41,43,320
41,44,25
41,45,770
41,46,380
41,47,710
41,48,695
41,49,690
41,50,305
41,51,305
41,52,495
41,53,535
41,54,240
41,55,85
41,56,20
41,57,120
41,58,270
41,59,30
41,60,590
41,61,355
41,62,325
41,63,75
41,64,665
41,65,745
41,66,660
41,67,95
41,68,140
41,69,640
41,70,305
41,71,715
41,72,505
41,73,200
41,74,655
41,75,440
41,76,165
41,77,695
41,78,180
41,79,485
41,80,200
41,81,725
41,82,510
41,83,120
41,84,190
41,85,630
41,86,700
41,87,445
41,88,720
41,89,760
41,90,240
41,91,400
41,92,315
41,93,760
41,94,755
41,95,590
41,96,285
41,97,275
41,98,635
41,99,640
41,100,285
41,101,270
41,102,325
41,103,450
41,104,565
41,105,665
41,106,375
41,107,145
41,108,780
41,109,205
41,110,375
41,111,30
41,112,110
41,113,65
41,114,630
41,115,145
41,116,265
41,117,240
41,118,85
41,119,755
41,120,170
41,121,345
41,122,45
41,123,545
41,124,90
41,125,350
41,126,670
41,127,80
42,1,115
42,2,55
42,3,330
42,4,320
42,5,45
42,6,245
42,7,500
42,8,115
42,9,775
42,10,675
42,11,145
42,12,190
42,13,230
42,14,495
42,15,285
42,16,570
42,17,700
42,18,735
42,19,720
42,20,250
42,21,480
42,22,625
42,23,45
42,24,610
42,25,590
42,26,695
42,27,465
42,28,135
42,29,650
42,30,635
42,31,230
42,32,530
42,33,720
42,34,205
42,35,210
42,36,290
42,37,130
42,38,630
42,39,315
42,40,280
42,41,625
42,43,630
42,44,325
42,45,520
42,46,490
42,47,15
42,48,470
42,49,340
42,50,30
42,51,530
42,52,625
42,53,145
42,54,740
42,55,265
42,56,230
42,57,565
42,58,755
42,59,665
42,60,365
42,61,325
42,62,795
42,63,225
42,64,240
42,65,350
42,66,355
42,67,385
42,68,155
42,69,400
42,70,705
42,71,155
42,72,10
42,73,175
42,74,435
42,75,425
42,76,605
42,77,520
42,78,550
42,79,570
42,80,385
42,81,230
42,82,95
42,83,430
42,84,440
42,85,660
42,86,555
42,87,570
42,88,150
42,89,260
42,90,130
42,91,595
42,92,455
42,93,600
42,94,235
42,95,80
42,96,470
42,97,70
42,98,620
42,99,570
42,100,20
42,101,170
42,102,545
42,103,365
42,104,395
42,105,285
42,106,490
42,107,370
42,108,240
42,109,675
42,110,280
42,111,780
42,112,325
42,113,420
42,114,410
42,115,460
42,116,715
42,117,300
42,118,775
42,119,285
42,120,150
42,121,455
42,122,555
42,123,420
42,124,570
42,125,725
42,126,705
42,127,215
43,1,85
43,2,215
43,3,760
43,4,435
43,5,75
43,6,790
43,7,475
43,8,5
43,9,315
43,10,735
43,11,295
43,12,210
43,13,550
43,14,120
43,15,135
43,16,580
43,17,70
43,18,90
43,19,750
43,20,295
43,21,60
43,22,760
43,23,565
43,24,685
43,25,325
43,26,55
43,27,450
43,28,215
43,29,370
43,30,20
43,31,245
43,32,420
43,33,200
43,34,300
43,35,400
43,36,235
43,37,115
43,38,510
43,39,725
43,40,545
43,41,320
43,42,630
43,44,740
43,45,155
43,46,195
43,47,435
43,48,110
43,49,185
43,50,210
43,51,255
43,52,110
43,53,135
43,54,220
43,55,280
43,56,165
43,57,60
43,58,700
43,59,125
43,60,640
43,61,760
43,62,285
43,63,50
43,64,740
43,65,625
43,66,200
43,67,430
43,68,60
43,69,685
43,70,605
43,71,145
43,72,665
43,73,30
43,74,15
43,75,575
43,76,740
43,77,445
43,78,665
43,79,290
43,80,250
43,81,540
43,82,45
43,83,265
43,84,710
43,85,330
43,86,405
43,87,290
43,88,795
43,89,375
43,90,760
43,91,85
43,92,260
43,93,320
43,94,675
43,95,130
43,96,190
43,97,135
43,98,455
43,99,125
43,100,540
43,101,720
43,102,540
43,103,530
43,104,335
43,105,525
43,106,320
43,107,470
43,108,650
43,109,550
43,110,775
43,111,235
43,112,15
43,113,330
43,114,690
43,115,790
43,116,655
43,117,155
43,118,35
43,119,485
43,120,585
43,121,40
43,122,635
43,123,320
43,124,50
43,125,500
43,126,135
43,127,265
44,1,730
44,2,75
44,3,525
44,4,175
44,5,195
44,6,65
44,7,775
44,8,340
44,9,525
44,10,465
44,11,570
44,12,65
44,13,615
44,14,90
44,15,465
44,16,330
44,17,540
44,18,180
44,19,355
44,20,795
44,21,150
44,22,545
44,23,715
44,24,185
44,25,580
44,26,490
44,27,755
44,28,420
44,29,545
44,30,590
44,31,405
44,32,205
44,33,710
44,34,385
44,35,10
44,36,80
44,37,480
44,38,555
44,39,195
44,40,275
44,41,25
44,42,325
44,43,740
44,45,220
44,46,435
44,47,685
44,48,350
44,49,465
44,50,110
44,51,470
44,52,540
44,53,670
44,54,510
44,55,170
44,56,730
44,57,325
44,58,715
44,59,465
44,60,15
44,61,435
44,62,685
44,63,180
44,64,510
44,65,570
44,66,270
44,67,45
44,68,370
44,69,695
44,70,625
44,71,275
44,72,600
44,73,500
44,74,585
44,75,540
44,76,390
44,77,460
44,78,645
44,79,360
44,80,225
44,81,585
44,82,320
44,83,315
44,84,485
44,85,15
44,86,555
44,87,375
44,88,620
44,89,270
44,90,130
44,91,470
44,92,200
44,93,80
44,94,330
44,95,660
44,96,135
44,97,165
44,98,80
44,99,620
44,100,790
44,101,355
44,102,105
44,103,200
44,104,695
44,105,55
44,106,50
44,107,210
44,108,360
44,109,545
44,110,210
44,111,560
44,112,445
44,113,35
44,114,135
44,115,470
44,116,410
44,117,800
44,118,785
44,119,615
44,120,190
44,121,590
44,122,535
44,123,500
44,124,685
44,125,440
44,126,725
44,127,15
45,1,95
45,2,540
45,3,85
45,4,310
45,5,270
45,6,215
45,7,415
45,8,720
45,9,45
45,10,675
45,11,335
45,12,540
45,13,285
45,14,770
45,15,555
45,16,150
45,17,595
45,18,395
45,19,285
45,20,495
45,21,335
45,22,575
45,23,585
45,24,360
45,25,565
45,26,280
45,27,550
45,28,620
45,29,235
45,30,325
45,31,425
45,32,540
45,33,40
45,34,245
45,35,705
45,36,520
45,37,490
45,38,645
45,39,190
45,40,265
45,41,770
45,42,520
45,43,155
45,44,220
45,46,470
45,47,225
45,48,600
45,49,175
45,50,45
45,51,230
45,52,110
45,53,370
45,54,180
45,55,445
45,56,60
45,57,80
45,58,260
45,59,505
45,60,605
45,61,360
45,62,190
45,63,455
45,64,175
45,65,220
45,66,145
45,67,625
45,68,70
45,69,440
45,70,590
45,71,525
45,72,525
45,73,555
45,74,90
45,75,290
45,76,485
45,77,280
45,78,650
45,79,95
45,80,335
45,81,640
45,82,705
45,83,285
45,84,655
45,85,100
45,86,280
45,87,370
45,88,365
45,89,310
45,90,50
45,91,340
45,92,795
45,93,650
45,94,440
45,95,650
45,96,365
45,97,470
45,98,800
45,99,590
45,100,375
45,101,495
45,102,105
45,103,720
45,104,135
45,105,180
45,106,505
45,107,400
45,108,370
45,109,85
45,110,75
45,111,730
45,112,320
45,113,20
45,114,375
45,115,690
45,116,695
45,117,405
45,118,395
45,119,190
45,120,780
45,121,120
45,122,100
45,123,250
45,124,705
45,125,225
45,126,485
45,127,220
46,1,600
46,2,760
46,3,625
46,4,735
46,5,685
46,6,295
46,7,755
46,8,125
46,9,715
46,10,290
46,11,200
46,12,420
46,13,480
46,14,725
46,15,490
46,16,20
46,17,310
46,18,640
46,19,745
46,20,655
46,21,135
46,22,115
46,23,470
46,24,710
46,25,240
46,26,220
46,27,265
46,28,310
46,29,585
46,30,570
46,31,15
46,32,690
46,33,395
46,34,570
46,35,265
46,36,400
46,37,520
46,38,305
46,39,15
46,40,175
46,41,380
46,42,490
46,43,195
46,44,435
46,45,470
46,47,735
46,48,485
46,49,130
46,50,740
46,51,90
46,52,115
46,53,515
46,54,215
46,55,10
46,56,685
46,57,250
46,58,730
46,59,370
46,60,265
46,61,795
46,62,655
46,63,240
46,64,705
46,65,255
46,66,770
46,67,745
46,68,400
46,69,395
46,70,795
46,71,320
46,72,760
46,73,75
46,74,310
46,75,585
46,76,600
46,77,140
46,78,290
46,79,530
46,80,505
46,81,580
46,82,540
46,83,35
46,84,240
46,85,390
46,86,280
46,87,65
46,88,270
46,89,100
46,90,115
46,91,305
46,92,610
46,93,695
46,94,690
46,95,110
46,96,695
46,97,480
46,98,475
46,99,735
46,100,45
46,101,565
46,102,400
46,103,295
46,104,800
46,105,765
46,106,415
46,107,540
46,108,5
46,109,395
46,110,430
46,111,245
46,112,690
46,113,55
46,114,430
46,115,10
46,116,530
46,117,435
46,118,360
46,119,630
46,120,130
46,121,125
46,122,650
46,123,785
46,124,230
46,125,530
46,126,650
46,127,660
47,1,580
47,2,530
47,3,560
47,4,290
47,5,15
47,6,515
47,7,185
47,8,250
47,9,715
47,10,685
47,11,710
47,12,550
47,13,140
47,14,645
47,15,760
47,16,325
47,17,530
47,18,355
47,19,765
47,20,485
47,21,710
47,22,70
47,23,765
47,24,75
47,25,65
47,26,460
47,27,275
47,28,40
47,29,590
47,30,515
47,31,95
47,32,380
47,33,465
47,34,380
47,35,160
47,36,215
47,37,55
47,38,40
47,39,365
47,40,300
47,41,710
47,42,15
47,43,435
47,44,685
47,45,225
47,46,735
47,48,245
47,49,60
47,50,495
47,51,110
47,52,650
47,53,785
47,54,725
47,55,150
47,56,740
47,57,110
47,58,35
47,59,540
47,60,105
47,61,180
47,62,530
47,63,260
47,64,405
47,65,430
47,66,370
47,67,415
47,68,460
47,69,310
47,70,685
47,71,285
47,72,690
47,73,340
47,74,185
47,75,580
47,76,75
47,77,125
47,78,725
47,79,460
47,80,550
47,81,65
47,82,285
47,83,285
47,84,95
47,85,395
47,86,350
47,87,190
47,88,160
47,89,210
47,90,80
47,91,220
47,92,160
47,93,335
47,94,15
47,95,155
47,96,215
47,97,480
47,98,95
47,99,125
47,100,340
47,101,40
47,102,385
47,103,765
47,104,715
47,105,730
47,106,175
47,107,505
47,108,15
47,109,630
47,110,10
47,111,610
47,112,265
47,113,85
47,114,730
47,115,620
47,116,100
47,117,770
47,118,275
47,119,490
47,120,465
47,121,790
47,122,790
47,123,370
47,124,305
47,125,30
47,126,580
47,127,205
48,1,100
48,2,335
48,3,90
48,4,435
48,5,210
48,6,80
48,7,450
48,8,770
48,9,795
48,10,715
48,11,560
48,12,395
48,13,200
48,14,75
48,15,610
48,16,695
48,17,20
48,18,140
48,19,55
48,20,45
48,21,730
48,22,90
48,23,290
48,24,400
48,25,500
48,26,110
48,27,750
48,28,790
48,29,570
48,30,520
48,31,115
48,32,735
48,33,760
48,34,505
48,35,230
48,36,590
48,37,55
48,38,85
48,39,560
48,40,355
48,41,695
48,42,470
48,43,110
48,44,350
48,45,600
48,46,485
48,47,245
48,49,330
48,50,665
48,51,455
48,52,465
48,53,245
48,54,235
48,55,220
48,56,570
48,57,195
48,58,450
48,59,265
48,60,225
48,61,215
48,62,405
48,63,455
48,64,105
48,65,40
48,66,655
48,67,165
48,68,580
48,69,550
48,70,135
48,71,680
48,72,385
48,73,570
48,74,240
48,75,185
48,76,725
48,77,500
48,78,190
48,79,480
48,80,110
48,81,45
48,82,165
48,83,185
48,84,515
48,85,180
48,86,540
48,87,530
48,88,245
48,89,455
48,90,525
48,91,535
48,92,405
48,93,30
48,94,615
48,95,630
48,96,660
48,97,310
48,98,285
48,99,265
48,100,565
48,101,310
48,102,25
48,103,370
48,104,225
48,105,270
48,106,45
48,107,435
48,108,305
48,109,800
48,110,425
48,111,710
48,112,655
48,113,260
48,114,215
48,115,225
48,116,605
48,117,785
48,118,515
48,119,685
48,120,685
48,121,450
48,122,205
48,123,305
48,124,440
48,125,40
48,126,270
48,127,645
49,1,790
49,2,195
49,3,170
49,4,150
49,5,580
49,6,20
49,7,70
49,8,775
49,9,310
49,10,505
49,11,545
49,12,230
49,13,45
49,14,25
49,15,170
49,16,700
49,17,480
49,18,710
49,19,275
49,20,50
49,21,345
49,22,300
49,23,75
49,24,185
49,25,375
49,26,110
49,27,250
49,28,420
49,29,170
49,30,770
49,31,610
49,32,50
49,33,510
49,34,170
49,35,765
49,36,760
49,37,485
49,38,435
49,39,565
49,40,375
49,41,690
49,42,340
49,43,185
49,44,465
49,45,175
49,46,130
49,47,60
49,48,330
49,50,395
49,51,210
49,52,230
49,53,655
49,54,475
49,55,320
49,56,90
49,57,800
49,58,5
49,59,205
49,60,540
49,61,500
49,62,340
49,63,505
49,64,35
49,65,360
49,66,265
49,67,640
49,68,685
49,69,740
49,70,240
49,71,725
49,72,80
49,73,320
49,74,545
49,75,125
49,76,55
49,77,90
49,78,80
49,79,320
49,80,790
49,81,460
49,82,230
49,83,535
49,84,500
49,85,735
49,86,170
49,87,45
49,88,565
49,89,130
49,90,540
49,91,55
49,92,25
49,93,675
49,94,605
49,95,80
49,96,170
49,97,70
49,98,695
49,99,20
49,100,205
49,101,495
49,102,375
49,103,595
49,104,160
49,105,440
49,106,370
49,107,780
49,108,260
49,109,165
49,110,455
49,111,390
49,112,235
49,113,325
49,114,405
49,115,635
49,116,75
49,117,165
49,118,20
49,119,550
49,120,590
49,121,120
49,122,250
49,123,270
49,124,150
49,125,555
49,126,455
49,127,440
50,1,170
50,2,285
50,3,750
50,4,275
50,5,75
50,6,250
50,7,660
50,8,685
50,9,275
50,10,320
50,11,25
50,12,420
50,13,135
50,14,670
50,15,495
50,16,645
50,17,270
50,18,25
50,19,15
50,20,350
50,21,105
50,22,775
50,23,390
50,24,90
50,25,765
50,26,750
50,27,35
50,28,675
50,29,140
50,30,415
50,31,170
50,32,395
50,33,380
50,34,315
50,35,515
50,36,775
50,37,330
50,38,680
50,39,370
50,40,215
50,41,305
50,42,30
50,43,210
50,44,110
50,45,45
50,46,740
50,47,495
50,48,665
50,49,395
50,51,750
50,52,30
50,53,530
50,54,625
50,55,520
50,56,790
50,57,765
50,58,605
50,59,80
50,60,380
50,61,85
50,62,300
50,63,60
50,64,730
50,65,480
50,66,790
50,67,735
50,68,405
50,69,40
50,70,560
50,71,60
50,72,430
50,73,510
50,74,680
50,75,500
50,76,65
50,77,240
50,78,710
50,79,590
50,80,475
50,81,505
50,82,610
50,83,200
50,84,180
50,85,230
50,86,625
50,87,335
50,88,90
50,89,335
50,90,730
50,91,455
50,92,640
50,93,250
50,94,80
50,95,65
50,96,450
50,97,290
50,98,645
50,99,40
50,100,505
50,101,275
50,102,10
50,103,740
50,104,155
50,105,480
50,106,645
50,107,185
50,108,690
50,109,720
50,110,210
50,111,645
50,112,280
50,113,115
50,114,630
50,115,705
50,116,665
50,117,310
50,118,160
50,119,410
50,120,225
50,121,85
50,122,155
50,123,105
50,124,195
50,125,455
50,126,585
50,127,610
51,1,200
51,2,560
51,3,165
51,4,685
51,5,690
51,6,765
51,7,145
51,8,715
51,9,570
51,10,205
51,11,520
51,12,740
51,13,640
51,14,120
51,15,565
51,16,440
51,17,95
51,18,290
51,19,320
51,20,550
51,21,410
51,22,290
51,23,135
51,24,365
51,25,270
51,26,270
51,27,455
51,28,715
51,29,430
51,30,15
51,31,405
51,32,735
51,33,100
51,34,140
51,35,225
51,36,665
51,37,355
51,38,430
51,39,80
51,40,715
51,41,305
51,42,530
51,43,255
51,44,470
51,45,230
51,46,90
51,47,110
51,48,455
51,49,210
51,50,750
51,52,120
51,53,100
51,54,135
51,55,355
51,56,240
51,57,435
51,58,740
51,59,205
51,60,480
51,61,195
51,62,275
51,63,535
51,64,50
51,65,795
51,66,725
51,67,640
51,68,70
51,69,745
51,70,445
51,71,235
51,72,15
51,73,335
51,74,800
51,75,540
51,76,440
51,77,620
51,78,260
51,79,555
51,80,295
51,81,60
51,82,735
51,83,85
51,84,600
51,85,630
51,86,285
51,87,20
51,88,15
51,89,275
51,90,580
51,91,725
51,92,380
51,93,45
51,94,330
51,95,270
51,96,245
51,97,240
51,98,780
51,99,465
51,100,190
51,101,730
51,102,35
51,103,450
51,104,540
51,105,750
51,106,795
51,107,140
51,108,5
51,109,100
51,110,135
51,111,460
51,112,455
51,113,610
51,114,90
51,115,590
51,116,430
51,117,375
51,118,480
51,119,790
51,120,295
51,121,225
51,122,265
51,123,715
51,124,625
51,125,190
51,126,525
51,127,30
52,1,390
52,2,395
52,3,35
52,4,775
52,5,135
52,6,725
52,7,455
52,8,275
52,9,495
52,10,800
52,11,50
52,12,605
52,13,50
52,14,745
52,15,685
52,16,555
52,17,535
52,18,695
52,19,485
52,20,540
52,21,640
52,22,745
52,23,210
52,24,30
52,25,555
52,26,160
52,27,525
52,28,550
52,29,570
52,30,665
52,31,190
52,32,395
52,33,225
52,34,465
52,35,250
52,36,155
52,37,65
52,38,730
52,39,520
52,40,45
52,41,495
52,42,625
52,43,110
52,44,540
52,45,110
52,46,115
52,47,650
52,48,465
52,49,230
52,50,30
52,51,120
52,53,785
52,54,95
52,55,115
52,56,580
52,57,265
52,58,545
52,59,85
52,60,450
52,61,100
52,62,205
52,63,460
52,64,10
52,65,375
52,66,240
52,67,210
52,68,420
52,69,405
52,70,55
52,71,390
52,72,660
52,73,530
52,74,160
52,75,770
52,76,765
52,77,730
52,78,305
52,79,515
52,80,660
52,81,335
52,82,575
52,83,670
52,84,540
52,85,450
52,86,770
52,87,720
52,88,105
52,89,365
52,90,245
52,91,105
52,92,260
52,93,300
52,94,690
52,95,145
52,96,80
52,97,15
52,98,640
52,99,210
52,100,290
52,101,650
52,102,455
52,103,630
52,104,395
52,105,355
52,106,275
52,107,45
52,108,555
52,109,15
52,110,340
52,111,710
52,112,5
52,113,405
52,114,605
52,115,545
52,116,145
52,117,800
52,118,715
52,119,560
52,120,85
52,121,700
52,122,730
52,123,725
52,124,455
52,125,330
52,126,85
52,127,440
53,1,235
53,2,660
53,3,435
53,4,430
53,5,365
53,6,585
53,7,655
53,8,700
53,9,685
53,10,510
53,11,595
53,12,400
53,13,80
53,14,750
53,15,395
53,16,545
53,17,435
53,18,590
53,19,120
53,20,290
53,21,480
53,22,80
53,23,5
53,24,190
53,25,375
53,26,60
53,27,595
53,28,415
53,29,5
53,30,505
53,31,530
53,32,390
53,33,620
53,34,225
53,35,355
53,36,630
53,37,330
53,38,75
53,39,505
53,40,360
53,41,535
53,42,145
53,43,135
53,44,670
53,45,370
53,46,515
53,47,785
53,48,245
53,49,655
53,50,530
53,51,100
53,52,785
53,54,355
53,55,505
53,56,175
53,57,515
53,58,775
53,59,560
53,60,710
53,61,745
53,62,760
53,63,415
53,64,145
53,65,660
53,66,40
53,67,105
53,68,750
53,69,225
53,70,760
53,71,550
53,72,540
53,73,305
53,74,695
53,75,450
53,76,245
53,77,680
53,78,630
53,79,780
53,80,785
53,81,485
53,82,15
53,83,210
53,84,250
53,85,185
53,86,580
53,87,520
53,88,745
53,89,440
53,90,355
53,91,515
53,92,180
53,93,40
53,94,170
53,95,695
53,96,90
53,97,775
53,98,325
53,99,150
53,100,455
53,101,330
53,102,635
53,103,65
53,104,25
53,105,675
53,106,100
53,107,765
53,108,490
53,109,215
53,110,560
53,111,425
53,112,505
53,113,500
53,114,580
53,115,40
53,116,645
53,117,320
53,118,135
53,119,720
53,120,715
53,121,680
53,122,480
53,123,335
53,124,450
53,125,440
53,126,575
53,127,300
54,1,575
54,2,265
54,3,5
54,4,715
54,5,230
54,6,525
54,7,760
54,8,220
54,9,755
54,10,605
54,11,790
54,12,715
54,13,350
54,14,90
54,15,690
54,16,650
54,17,145
54,18,525
54,19,325
54,20,395
54,21,545
54,22,100
54,23,615
54,24,395
54,25,205
54,26,730
54,27,770
54,28,355
54,29,155
54,30,490
54,31,515
54,32,220
54,33,605
54,34,75
54,35,715
54,36,370
54,37,95
54,38,695
54,39,120
54,40,720
54,41,240
54,42,740
54,43,220
54,44,510
54,45,180
54,46,215
54,47,725
54,48,235
54,49,475
54,50,625
54,51,135
54,52,95
54,53,355
54,55,195
54,56,540
54,57,30
54,58,310
54,59,630
54,60,275
54,61,455
54,62,255
54,63,795
54,64,25
54,65,220
54,66,405
54,67,300
54,68,180
54,69,310
54,70,645
54,71,630
54,72,525
54,73,290
54,74,275
54,75,45
54,76,695
54,77,60
54,78,550
54,79,460
54,80,345
54,81,390
54,82,545
54,83,165
54,84,295
54,85,610
54,86,85
54,87,515
54,88,605
54,89,520
54,90,535
54,91,475
54,92,595
54,93,375
54,94,115
54,95,255
54,96,680
54,97,530
54,98,315
54,99,735
54,100,425
54,101,130
54,102,555
54,103,630
54,104,680
54,105,370
54,106,75
54,107,110
54,108,460
54,109,500
54,110,560
54,111,335
54,112,115
54,113,250
54,114,570
54,115,170
54,116,590
54,117,315
54,118,20
54,119,525
54,120,510
54,121,575
54,122,645
54,123,545
54,124,225
54,125,525
54,126,615
54,127,235
55,1,460
55,2,80
55,3,465
55,4,600
55,5,440
55,6,495
55,7,520
55,8,635
55,9,790
55,10,705
55,11,565
55,12,735
55,13,10
55,14,705
55,15,550
55,16,105
55,17,320
55,18,400
55,19,65
55,20,140
55,21,375
55,22,395
55,23,615
55,24,280
55,25,385
55,26,770
55,27,245
55,28,305
55,29,590
55,30,565
55,31,680
55,32,75
55,33,15
55,34,210
55,35,265
55,36,105
55,37,800
55,38,690
55,39,165
55,40,730
55,41,85
55,42,265
55,43,280
55,44,170
55,45,445
55,46,10
55,47,150
55,48,220
55,49,320
55,50,520
55,51,355
55,52,115
55,53,505
55,54,195
55,56,655
55,57,65
55,58,730
55,59,800
55,60,340
55,61,215
55,62,210
55,63,275
55,64,635
55,65,510
55,66,600
55,67,725
55,68,800
55,69,785
55,70,385
55,71,385
55,72,55
55,73,245
55,74,740
55,75,550
55,76,230
55,77,350
55,78,295
55,79,405
55,80,130
55,81,360
55,82,735
55,83,75
55,84,300
55,85,45
55,86,660
55,87,645
55,88,675
55,89,530
55,90,770
55,91,480
55,92,705
55,93,45
55,94,20
55,95,165
55,96,465
55,97,620
55,98,700
55,99,65
55,100,685
55,101,745
55,102,435
55,103,45
55,104,710
55,105,130
55,106,640
55,107,250
55,108,525
55,109,700
55,110,120
55,111,700
55,112,690
55,113,600
55,114,535
55,115,750
55,116,315
55,117,360
55,118,175
55,119,640
55,120,700
55,121,585
55,122,105
55,123,80
55,124,75
55,125,160
55,126,355
55,127,255
56,1,570
56,2,670
56,3,360
56,4,115
56,5,780
56,6,175
56,7,160
56,8,450
56,9,725
56,10,375
56,11,600
56,12,365
56,13,140
56,14,330
56,15,100
56,16,140
56,17,395
56,18,80
56,19,495
56,20,90
56,21,570
56,22,740
56,23,15
56,24,475
56,25,490
56,26,290
56,27,610
56,28,30
56,29,800
56,30,430
56,31,700
56,32,535
56,33,680
56,34,670
56,35,300
56,36,310
56,37,565
56,38,710
56,39,535
56,40,130
56,41,20
56,42,230
56,43,165
56,44,730
56,45,60
56,46,685
56,47,740
56,48,570
56,49,90
56,50,790
56,51,240
56,52,580
56,53,175
56,54,540
56,55,655
56,57,520
56,58,595
56,59,270
56,60,655
56,61,205
56,62,495
56,63,690
56,64,145
56,65,405
56,66,570
