from,to,demand
68,41,750
68,42,705
68,43,605
68,44,720
68,45,780
68,46,85
68,47,745
68,48,215
68,49,530
68,50,335
68,51,555
68,52,675
68,53,235
68,54,585
68,55,305
68,56,530
68,57,375
68,58,160
68,59,745
68,60,740
68,61,515
68,62,705
68,63,355
68,64,620
68,65,320
68,66,630
68,67,545
68,69,455
68,70,170
69,1,45
69,2,635
69,3,80
69,4,345
69,5,600
69,6,400
69,7,80
69,8,425
69,9,155
69,10,240
69,11,140
69,12,535
69,13,310
69,14,620
69,15,715
69,16,800
69,17,290
69,18,140
69,19,375
69,20,15
69,21,425
69,22,295
69,23,40
69,24,565
69,25,780
69,26,20
69,27,615
69,28,625
69,29,285
69,30,80
69,31,795
69,32,125
69,33,425
69,34,395
69,35,210
69,36,40
69,37,60
69,38,475
69,39,305
69,40,755
69,41,565
69,42,685
69,43,50
69,44,410
69,45,460
69,46,700
69,47,610
69,48,635
69,49,265
69,50,95
69,51,660
69,52,545
69,53,535
69,54,320
69,55,80
69,56,235
69,57,655
69,58,340
69,59,790
69,60,140
69,61,325
69,62,625
69,63,330
69,64,30
69,65,650
69,66,360
69,67,70
69,68,455
69,70,80
70,1,735
70,2,400
70,3,540
70,4,15
70,5,700
70,6,100
70,7,350
70,8,425
70,9,425
70,10,210
70,11,545
70,12,230
70,13,430
70,14,555
70,15,390
70,16,770
70,17,380
70,18,40
70,19,265
70,20,20
70,21,610
70,22,470
70,23,400
70,24,750
70,25,465
70,26,405
70,27,740
70,28,430
70,29,515
70,30,440
70,31,580
70,32,250
70,33,615
70,34,405
70,35,155
70,36,420
70,37,470
70,38,580
70,39,570
70,40,515
70,41,195
70,42,270
70,43,570
70,44,430
70,45,390
70,46,545
70,47,270
70,48,495
70,49,385
70,50,480
70,51,690
70,52,265
70,53,125
70,54,550
70,55,750
70,56,115
70,57,260
70,58,430
70,59,580
70,60,75
70,61,50
70,62,565
70,63,220
70,64,445
70,65,245
70,66,670
70,67,785
70,68,170
70,69,80
